"No.","Date","Genre","Bibl","Hit"
"218","1922-03-10","Zeitung","Berliner Tageblatt (Morgen-Ausgabe), 10.03.1922","Wenn die Regierung der Vereinigten Staaten auch nicht glaubt, an der vorgeschlagenen Konferenz teilnehmen zu sollen, so gibt sie sich doch aufrichtig der Hoffnung hin, daß ein Fortschritt gemacht werden möge in der Bahnung des Weges für eine eventuelle Besprechung der Regelung der grundlegenden wirtschaftlichen und finanziellen Fragen des europäischen Wiederaufbaus, die zu einer Lösung drängen."""
"219","1927-12-31","Gebrauchsliteratur","Wien, Wilhelm: Ein Rückblick. In: Simons, Oliver (Hg.), Deutsche Autobiographien 1690 - 1930, Berlin: Directmedia Publ. 2004 [1927], S. 73201","Daß die Handelskonkurrenz oder die enge finanzielle Bindung Englands an die Vereinigten Staaten diese in den Krieg getrieben hätten, wie viele glauben, kann ich nicht für richtig halten."
"220","1927-12-31","Wissenschaft","Jahresberichte für deutsche Geschichte, 1927, S. 685","Kleinschmidt (2669) gibt aus umfassender literarischer Kenntnis einen gedrängten Überblick über die in U. S. A. ins 18. Jahrhundert, sonst meist ins mittlere 19. Jahrhundert zurückreichende seelsorgerliche Tätigkeit der deutschen religiösen Orden, namentlich der Jesuiten, der Franziskaner, Benediktiner und Redemptoristen unter den Deutschen der verschiedenen süd- und nordamerikanischen Staaten."
"221","1932-04-08","Zeitung","Archiv der Gegenwart, Bd. 2, 08.04.1932","Gegen den von Frankreich vertretenen Plan eines auf die fünf Donaustaaten (Tschechoslowakei, Österreich, Ungarn, Jugoslawien und Rumänien) beschränkten Präferenzzollsystems nahm der deutsche Delegierte, Staatssekretär von Bülow, deshalb Stellung, weil der französische Vorschlag darauf hinausläuft vier hilfsbedürftige Staaten (Österreich, Ungarn Jugoslawien und Rumänien) wirtschaftlich mit einem fünften Staate (Tschechoslowakei) zusammenzukoppeln, der sich nach den eigenen Erklärungen seines Außenministers nicht in einer akuten Notlage befinde und auch als Abnehmerstaat nicht annähernd zur wirtschaftlichen Konsolidierung im Donauraum ausreiche."
"222","1932-11-15","Zeitung","Archiv der Gegenwart, Bd. 2, 15.11.1932","Die Feststellung solle durch eine ständige, bei jedem Zeichnerstaat bestehende und aus den dort akkreditierten diplomatischen Vertretern und Militärattachés zusammengesetzte Feststellungskommission, und zwar eventuell auf Antrag des bedrohten Staates, erfolgen."
"223","1931-10-31","Zeitung","Archiv der Gegenwart, Bd. 1, 31.10.1931, S. 68 [ff.]. Zit. n. CD-ROM-Ausgabe 2001.","Die Staaten verpflichten sich, in ihren gegenseitigen Beziehungen von jeder Art Diskrimination abzusehen, und erkennen an, daß die Annahme oder Anwendung eines Systems, das sich gegen einzelne dem Pakt beigetretene Staaten, nicht aber gegen alle Signatarstaaten richtet, mit den Bestimmungen des Paktes unvereinbar ist."
"224","1926-12-31","Belletristik","Grimm, Hans: Volk ohne Raum, München: Langen 1932 [1926], S. 1344","Der Staat gab das Erze, das Dorf ließ die Glocke formen, und in die Glocke ward ihr Spruch gegossen:"
"225","1925-12-31","Belletristik","Kisch, Egon Erwin: Der rasende Reporter, Berlin: Aufbau-Taschenbuch-Verl. 2001 [1925], S. 63","Heinrich Heine, der diese Zunft mitsamt den Großkopfeten aller Staaten in den Kehricht verdammen wollte, liegt nun nicht weit von der Porte Clignancourt."
"226","1932-09-20","Zeitung","Archiv der Gegenwart, Bd. 2, 20.09.1932, S. 492 [ff.]. Zit. n. CD-ROM-Ausgabe 2001.","Der Durchschnitt der stillgelegten Tonnage beträgt in der Welt 20 %, d. s. 14,1 Mill. Tonnen (Manchester Guardian). (L. B. Weltwirtschaft, Deutschland, England, Japan, Schweden, Vereinigte Staaten 432 N, Dänemark 138 J, Frankreich 466 O, Holland 489 E, Italien 483 E, Spanien 327 H.)"
"227","1925-04-21","Zeitung","Tucholsky, Kurt: Die Tafeln. In: Kurt Tucholsky, Werke - Briefe - Materialien, Berlin: Directmedia Publ. 2000 [1925]","Wie lange noch lassen sich erwachsene Menschen einreden, daß eine sinnlose und anarchische Organisation zwischen den Staaten ein Recht hat, das Leben zu nehmen?"
"228","1927-12-31","Wissenschaft","Jahresberichte für deutsche Geschichte, 1927, S. 488","Seit 1757 ist Geldern-Mörs und Cleve, seit 1758 Preußen der Einwirkung der Zentralverwaltung entzogen; doch auch für die Kernlande des Staates muß sich die Tätigkeit der Ministerien darauf beschränken, die laufenden Verwaltungsaufgaben zu erledigen und die Kriegslasten nach Möglichkeit zu mildern, so etwa durch den Erlaß von Moratorien."
"229","1927-03-01","Zeitung","Berliner Tageblatt (Morgen-Ausgabe), 01.03.1927","Was aus denen wird, die mit großen Opfern ihr reguläres Studium durchgeführt haben, danach fragt der Staat nicht."
"230","1931-10-30","Zeitung","Archiv der Gegenwart, Bd. 1, 30.10.1931, S. 68 [ff.]. Zit. n. CD-ROM-Ausgabe 2001.","Damit behalten sich die Vereinigten Staaten den Bau von sieben Kreuzern zu 10.000 t, mit 20-cm-Geschützen sowie von drei Tauchbooten, einem Flugzeugmutterschiff und fünf Zerstörern vor. (L. B. Abrüstung 65 C, Vereinigte Staaten 40 T.)"
