"No.","Date","Genre","Bibl","Hit"
"179","1997-09-19","Zeitung","Die Zeit, 19.09.1997","Die Hardthöhe hat am Dienstag schnell reagiert und den Taxi-Flug für die Segler kurzerhand zur Nebensache erklärt.Eigentlich, so heißt es jetzt, sei die Tupolew auf einem sogenannten Langstrecken-Navigationsflug gewesen.Hätte sie nicht Regattateilnehmer interkontinental transportiert, wäre sie in Kürze ohne Passagiere zum Übungsflug aufgebrochen.Soweit das Ministerium.Doch warum benutzte die Luftwaffe für diesen dienstlichen Vergnügungsflug eine Maschine, die vollgestopft war mit Aufklärungselektronik?War die Spähausrüstung tatsächlich ausgeschaltet?Waren jene afrikanischen Länder, die überflogen wurden, wirklich über die Spionage-Ausstattung der Tupolew informiert?"
"180","2002-10-31","Zeitung","Die Zeit, 31.10.2002","In dem von Generälen und Mafiosi zerrütteten Land fanden Heilsverkünder aus arabischen Ländern dankbare Zuhörer."
"181","1992-05-15","Zeitung","Die Zeit, 15.05.1992","Nach einem für die künftige Haupt- und Kulturstadt beschämenden Eiertanz um die Finanzierung der Ausgabe hat das Land Brandenburg erkannt, welche Lorbeeren mit der Unterstützung der Edition preiswert zu gewinnen sind, deren fünfter Band (""Penthesilea"") im September erscheint, die jetzt ""Brandenburger Kleist-Ausgabe"" heißt."
"182","1992-01-31","Zeitung","Die Zeit, 31.01.1992","Albanien ist Europas ärmstes Land."
"183","1990-12-21","Zeitung","Die Zeit, 21.12.1990","WASHINGTON.- Der Kalte Krieg ist zu Ende, jetzt sollten wir versuchen, auch eine seiner übelsten Nebenwirkungen zu beenden: die rücksichtslose Versorgung der Länder der Dritten Welt mit modernen Waffen."
"184","1994-01-14","Zeitung","Die Zeit, 14.01.1994","Die Lautstärksten sind die beitrittswilligen Länder aus Ostmitteleuropa."
"185","1998-09-10","Zeitung","Die Zeit, 10.09.1998","Der Kryptozentralismus der Kultusminister-Konferenz der Länder erlaubt jedoch in der Schulpolitik kaum eine ernsthafte Bewegung."
"186","1998-02-05","Zeitung","Die Zeit, 05.02.1998","Als geschickter Wirtschaftsorganisator, Kunstsammler und Mäzen, der nicht weniger arrogant und bestechlich als andere Experten war, modernisierte Oppenheimer nicht nur das zerrüttete Finanzwesen des Landes, sondern wußte auch vornehmen und weniger vornehmen christlichen Frauen zu gefallen."
"187","2004-10-21","Zeitung","Die Zeit, 21.10.2004","In Australien sind erstmals Inlandsflüge günstiger als Charterverbindungen nach Bali - dank der inzwischen zweitgrößten Gesellschaft des Landes, Virgin Blue."
"188","2001-10-04","Zeitung","Die Zeit, 04.10.2001","Wenn man die durchschnittliche Selbstständigenquote der westlichen Länder zusammenlegt, müsste eigentlich die Zahl der Selbstständigen in den neuen Ländern um rund 100000 Personen größer sein, die Zahl der registrierten Unternehmen im Osten müsste sogar um 140000 höher liegen."
"189","2002-08-29","Zeitung","Die Zeit, 29.08.2002","Doch scheint das Land derzeit beiden Herausforderungen gewachsen."
"190","2004-04-22","Zeitung","Die Zeit, 22.04.2004","Schon in der bisherigen Gemeinschaft von 15 Mitgliedern unterscheidet sich die Unternehmensbesteuerung von Land zu Land."
"191","2004-06-17","Zeitung","Die Zeit, 17.06.2004","Weil in Deutschland und Dänemark der Platz an Land knapp geworden ist, liegen die Standorte der Zukunft auf dem Meer."
"192","2001-10-25","Zeitung","Die Zeit, 25.10.2001","Land der tausend Buddhas, Land des Lächelns:"
"193","2004-04-29","Zeitung","Die Zeit, 29.04.2004","Und was verbraucht nun der Hybrid?Das Testauto schluckte im groben Drittelmix (Autobahn, Stadt, Land) 6,5 Liter pro hundert Kilometer."
"194","2003-01-16","Zeitung","Die Zeit, 16.01.2003","""Wenn Chávez weg ist, haben wir zum ersten Mal die Chance, nicht nur Einwohner, sondern Bürger dieses Landes zu sein."""
"195","1992-11-06","Zeitung","Die Zeit, 06.11.1992","Die Gefahr der Deindustrialisierung in den neuen Ländern ist hingegen bis heute nicht gebannt, und im Kampf um die Arbeit im Lande ziehen die Ostdeutschen meist noch den kürzeren."
"196","1991-01-11","Zeitung","Die Zeit, 11.01.1991","Sie beweisen schließlich, daß ich nicht gegen die Interessen des damals für mich zuständigen Landes gehandelt habe - und auch nicht gegen die Interessen der Bundesrepublik."
"197","1990-03-02","Zeitung","Die Zeit, 02.03.1990","Oberwiesenthal, Seiffen, Olbernhau, Zöblitz, Marienberg mit dem schönen Rathausrenaissancetor, Ehrenfriedersdorf mit der gotischen Hallenkirche, Annaberg, die alte Bergstadt - alle Wege in diesem deutschen Mittelgebirge schlängeln sich immer noch durch ein fremdes und fernes Land."
"198","1999-06-02","Zeitung","Die Zeit, 02.06.1999","Die europäischen Länder kämen nicht umhin, nach der Beendigung der Völkervertreibung Serbien durch die Chance eines EU-Beitritts eine Perspektive für einen Neubeginn zu geben."
"199","1996-10-25","Zeitung","Die Zeit, 25.10.1996","Der iranische Einmischungsplan mit dem Ziel der Zerstörung unseres Landes existierte bereits vor einem Monat."
"200","1992-07-10","Zeitung","Die Zeit, 10.07.1992","Und dann habe er den Zusammenbruch der Strukturen in den neuen Ländern nicht so katastrophal eingeschätzt."
"201","2004-12-02","Zeitung","Die Zeit, 02.12.2004","Es wird Enttäuschungen geben, wenn sich erst wieder die Apparate und Bürokraten über das Land beugen, egal unter welchem rechtmäßigen Präsidenten."
